child_events,id,ticket_id,timestamp,updater_id,via,system,event_type
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708263135534,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708263135594,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""8873""},""id"":708263135634,""previous_value"":""8342"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""531""},""id"":708263135674,""previous_value"":""61"",""via"":""Web form""}]",708263135494,37691,1557908814,17408925408,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708263936094,""comment_present"":true,""via"":""Mail""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":708263936154,""previous_value"":""pending"",""via"":""Mail""}]",708263936074,38809,1557908892,374022543474,Mail,"{""location"":""Komono, 23, Japan"",""client"":null,""longitude"":136.51670000000001,""latitude"":35.0}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708268940234,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":708268940314,""previous_value"":""0"",""via"":""Chat""}]",708268940174,38875,1557909349,1166787268,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707561615353,""added_tags"":[""jira_escalated""],""tags"":[""customer-kao"",""datacenter_aws"",""jira_escalated""],""via"":""Web service""}]",707561615313,38844,1557906455,5396187947,Web service,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707560786673,""comment_present"":true,""via"":""Mail""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707560786773,""previous_value"":""pending"",""via"":""Mail""}]",707560786473,38725,1557906373,360792346067,Mail,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707560683973,""added_tags"":[""jira_escalated""],""tags"":[""datacenter_aws"",""inc"",""jira_escalated"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",707560683933,38850,1557906363,5396187947,Web service,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""id"":708224716434,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708224716514,""added_tags"":[""category-data-processing"",""category-workflow"",""ended-escalated-only-support"",""job-investigation-dataprocess"",""performance-issue"",""presto"",""workflow-investigation""],""tags"":[""category-data-processing"",""category-workflow"",""customer-richmedia"",""datacenter_aws"",""ended-escalated-only-support"",""jira_escalated"",""job-investigation-dataprocess"",""performance-issue"",""presto"",""workflow-investigation""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":708224716614,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""job-investigation-dataprocess performance-issue presto workflow-investigation""},""id"":708224716674,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-processing category-workflow""},""id"":708224716734,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1125""},""id"":708224716834,""previous_value"":""49"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1076""},""id"":708224716914,""previous_value"":""4"",""via"":""Web form""}]",708224716354,38867,1557906356,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""subject"":""how to add day using Moment.js"",""event_type"":""Change"",""via_reference_id"":null,""id"":707560613593,""previous_value"":""Chat with td owner"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":707560613653,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""priority"":""normal"",""id"":707560613693,""previous_value"":""0"",""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":707560613733,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707560613753,""added_tags"":[""category-workflow"",""digdag"",""ended-escalated-only-support"",""ended-workaround""],""tags"":[""category-workflow"",""datacenter_aws"",""digdag"",""ended-escalated-only-support"",""ended-workaround"",""inc"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707560613773,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""digdag""},""id"":707560613813,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568808"":""ended-workaround""},""id"":707560613853,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-workflow""},""id"":707560613893,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""63""},""id"":707560613953,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""63""},""id"":707560614013,""previous_value"":null,""via"":""Web form""}]",707560613533,38868,1557906356,373612143614,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707560565093,""added_tags"":[""jira_escalated""],""tags"":[""customer-richmedia"",""datacenter_aws"",""jira_escalated""],""via"":""Web service""}]",707560565033,38867,1557906351,5396187947,Web service,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707560347833,""added_tags"":[""category-data-processing"",""ended-escalated-only-support"",""job-investigation-dataprocess"",""performance-issue"",""presto"",""sql-help""],""tags"":[""category-data-processing"",""customer-avex"",""datacenter_aws"",""ended-escalated-only-support"",""jira_escalated"",""job-investigation-dataprocess"",""performance-issue"",""presto"",""sql-help""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707560347893,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""job-investigation-dataprocess performance-issue presto sql-help""},""id"":707560347933,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-processing""},""id"":707560347953,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""2582""},""id"":707560347993,""previous_value"":""679"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1903""},""id"":707560348033,""previous_value"":""18"",""via"":""Web form""}]",707560347773,38851,1557906330,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708283265694,""comment_present"":true,""via"":""Merge""}]",708283265634,38850,1557910706,5396187947,Merge,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",TicketMergeAudit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":369803410953,""id"":708283259834,""comment_present"":true,""via"":""Merge""},{""event_type"":""Change"",""status"":""closed"",""via_reference_id"":369803410953,""id"":708283259954,""previous_value"":""open"",""via"":""Merge""},{""event_type"":""Change"",""via_reference_id"":369803410953,""removed_tags"":[],""id"":708283259994,""added_tags"":[""closed_by_merge""],""tags"":[""closed_by_merge"",""datacenter_aws"",""zopim_chat"",""zopim_chat_ended"",""zopim_chat_missed""],""via"":""Merge""}]",708283259734,38861,1557910705,5396187947,Merge,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",TicketMergeAudit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708280524534,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":365506500087,""id"":708280524574,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":708280524594,""added_tags"":[""datacenter_aws"",""zopim_chat""],""tags"":[""datacenter_aws"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with 高田"",""event_type"":""Create"",""via_reference_id"":null,""id"":708280524614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708280524654,""assignee_id"":368483327134,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708280524694,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":708280524774,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":708280524874,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":708280524934,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""963574927"",""via_reference_id"":null,""id"":708280524974,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":708280525014,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":708280525034,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":708280525094,""via"":""Chat""}]",708280524454,38879,1557910448,365506500087,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707616364093,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707616364173,""added_tags"":[""attachment"",""ended-workaround""],""tags"":[""attachment"",""category-workflow"",""customer-wwdjapan"",""datacenter_aws"",""ended-escalated-only-support"",""ended-workaround"",""workflow-investigation""],""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707616364193,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568808"":""ended-workaround""},""id"":707616364233,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""4339""},""id"":707616364273,""previous_value"":""2737"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1602""},""id"":707616364313,""previous_value"":""1197"",""via"":""Web form""}]",707616364033,38859,1557910426,368483327134,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707613173193,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":364333024928,""id"":707613173253,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707613173273,""added_tags"":[""datacenter_aws"",""zopim_chat""],""tags"":[""datacenter_aws"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with kentaro iwanaga"",""event_type"":""Create"",""via_reference_id"":null,""id"":707613173313,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707613173353,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707613173393,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":707613173433,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707613173473,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707613173493,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""360041767487"",""via_reference_id"":null,""id"":707613173533,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707613173593,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707613173633,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707613173653,""via"":""Chat""}]",707613173153,38878,1557910146,364333024928,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708268949474,""added_tags"":[""zopim_chat_ended""],""tags"":[""datacenter_aws"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",708268949394,38875,1557909350,-1,Web service,"{""location"":null,""client"":null,""longitude"":null,""latitude"":null}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707628445333,""comment_present"":true,""via"":""Chat""}]",707628445253,38878,1557911241,364333024928,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707628450333,""added_tags"":[""inc"",""treasure_data"",""zopim_chat_ended""],""tags"":[""datacenter_aws"",""inc"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",707628450313,38878,1557911241,-1,Web service,"{""location"":null,""client"":null,""longitude"":null,""latitude"":null}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708294000394,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":708294000454,""previous_value"":""0"",""via"":""Chat""}]",708294000354,38879,1557911391,365506500087,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707631985033,""added_tags"":[""jira_escalated""],""tags"":[""datacenter_aws"",""jira_escalated"",""web_widget""],""via"":""Web service""}]",707631984973,38807,1557911518,17408925408,Web service,"{""location"":""Tokyo, 40, Japan"",""client"":null,""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""subject"":""Is it possible to setup fileter in Treasure Reporting by clicking chart itself"",""event_type"":""Change"",""via_reference_id"":null,""id"":707632261813,""previous_value"":""Chat with 高田"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":707632261853,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""priority"":""normal"",""id"":707632261873,""previous_value"":""0"",""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":707632261893,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707632261913,""added_tags"":[""category-treasure-reporting"",""ended-escalated-only-support"",""treasure-reporting""],""tags"":[""category-treasure-reporting"",""datacenter_aws"",""ended-escalated-only-support"",""treasure-reporting"",""zopim_chat""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707632261933,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""treasure-reporting""},""id"":707632261953,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-treasure-reporting""},""id"":707632261973,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""157""},""id"":707632261993,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""157""},""id"":707632262013,""previous_value"":null,""via"":""Web form""}]",707632261773,38879,1557911543,368483327134,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707633592873,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":707633592933,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""4081""},""id"":707633592973,""previous_value"":""3961"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""120""},""id"":707633593033,""previous_value"":""461"",""via"":""Web form""}]",707633592833,38509,1557911659,17408925408,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""event_type"":""Change"",""status"":""hold"",""via_reference_id"":null,""id"":708297307334,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""6013""},""id"":708297307374,""previous_value"":""1022"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""4991""},""id"":708297307414,""previous_value"":""75"",""via"":""Web form""}]",708297307294,38807,1557911667,17408925408,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707637759453,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707637759573,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""5955""},""id"":707637759653,""previous_value"":""5005"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""950""},""id"":707637759733,""previous_value"":""578"",""via"":""Web form""}]",707637759313,38809,1557912009,368483327134,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.84 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708303565014,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708303565054,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""2879""},""id"":708303565114,""previous_value"":""1803"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""1076""},""id"":708303565174,""previous_value"":""606"",""via"":""Web form""}]",708303564974,38844,1557912213,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708305177074,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708305177234,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1789""},""id"":708305177334,""previous_value"":""1654"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""135""},""id"":708305177414,""previous_value"":""31"",""via"":""Web form""}]",708305176974,38849,1557912359,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707642004453,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707642004553,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""273""},""id"":707642004593,""previous_value"":""240"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""33""},""id"":707642004613,""previous_value"":""226"",""via"":""Web form""}]",707642004393,38850,1557912397,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707607768113,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":370152158354,""id"":707607768193,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707607768273,""added_tags"":[""datacenter_aws_tokyo"",""zopim_chat""],""tags"":[""datacenter_aws_tokyo"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with hayashi.yutaro.ee@mynavi.jp"",""event_type"":""Create"",""via_reference_id"":null,""id"":707607768313,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707607768373,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707607768433,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":707607768493,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707607768573,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707607768653,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""256159288"",""via_reference_id"":null,""id"":707607768713,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707607768793,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707607768833,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707607768873,""via"":""Chat""}]",707607768013,38877,1557909647,370152158354,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708305970454,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708305970494,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""2608""},""id"":708305970554,""previous_value"":""2582"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""26""},""id"":708305970614,""previous_value"":""1903"",""via"":""Web form""}]",708305970354,38851,1557912428,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707642881573,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707642881633,""previous_value"":""pending"",""via"":""Web service""}]",707642881493,38859,1557912475,375739428814,Web service,"{""location"":""Fairfield, CT, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707643591673,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707643591813,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""6329""},""id"":707643591893,""previous_value"":""6228"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""101""},""id"":707643591973,""previous_value"":""4997"",""via"":""Web form""}]",707643591573,38853,1557912533,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
